ID,x,y
1858,658.48065,423.60388
506,225.67429,300.79742
2903,693.4097,490.07617
1857,226.59084,212.06323
503,435.20547,720.3949
2904,173.298,494.91876
1856,458.44803,206.41937
504,691.40466,718.44385
2905,613.45856,236.9729
509,654.625,574.24646
2906,188.06082,493.94324
6839,364.8378,311.6671
2907,507.03836,242.61676
507,410.22562,137.02069
2908,640.2998,491.15613
508,653.34705,579.85547
6837,376.33063,312.12
1851,122.79404,375.17804
6838,367.176,311.5974
1850,171.91121,431.6516
6835,441.4842,311.21417
6836,581.6013,311.07483
6833,378.4054,728.1639
1855,411.27716,208.6142
501,386.6696,132.42194
6834,705.0767,723.7394
1854,416.44772,207.63873
502,511.7757,712.4516
6831,491.90546,721.16125
1853,363.168,202.27356
6832,500.19357,725.76
2900,331.56326,258.25934
1852,477.87415,206.24518
500,454.57498,288.2555
6841,646.54584,722.17163
6840,304.16684,312.2245
2909,505.89102,603.7549
2938,481.72104,493.6994
4709,425.99643,878.2142
2939,482.0389,488.6477
2936,632.3121,252.58069
4707,414.1335,877.2387
2937,493.15073,357.82843
1889,305.47745,207.04645
4708,420.45142,461.57806
2934,378.7472,494.5006
4705,382.1391,253.10327
2935,375.64484,494.36127
4706,621.4593,876.2284
6842,663.6011,722.17163
2932,497.66605,368.5935
1886,459.03802,200.14838
4703,535.434,460.81158
6843,393.69284,729.2787
2933,626.3512,260.31482
1885,325.5001,505.44
4704,446.28033,451.3355
6844,393.6885,725.5858
2930,438.79333,384.3755
1888,669.5751,501.50317
4701,430.79037,879.12
6845,364.67233,728.7213
2931,399.97156,261.32513
1887,275.1507,428.06323
4702,395.2473,252.44128
6846,392.1972,729.20905
1882,41.534397,207.22064
6847,454.06558,727.15356
1881,42.764446,212.76001
4700,694.57666,649.4284
6848,373.00406,728.1639
1884,449.56772,205.89679
6849,564.36316,312.3639
1883,451.9538,209.34583
1890,605.9345,424.89288
1891,480.3299,515.92645
6850,358.4742,727.60645
6852,322.48483,722.8684
6851,397.25674,724.9935
2927,407.06015,258.15485
2928,633.4812,252.89423
2929,661.3544,381.20514
2923,367.7638,386.11737
4716,591.5048,464.05164
2924,362.20135,382.94708
4717,586.7609,463.5987
2925,628.6132,260.62836
1879,213.72426,197.9884
4718,653.4581,459.59222
2926,409.78586,382.28516
1878,120.61042,392.77167
4719,316.01453,465.89807
6855,516.95496,312.2942
1877,404.0057,206.94196
4712,435.67792,879.0155
6856,506.7183,312.3639
2920,705.6776,599.29553
1876,538.64526,425.9381
4713,232.81511,245.7174
6853,344.79776,730.84644
2921,448.01984,604.13806
1875,277.73923,427.29675
4714,598.0143,463.56384
6854,342.55103,724.2271
2922,683.6259,366.71228
1874,556.0619,206.87225
4715,412.2721,461.02063
6859,413.11246,724.95874
1873,400.1958,208.64905
1872,437.33902,209.27618
6857,548.8405,312.74707
1871,421.46808,206.59357
4710,228.45442,253.7652
6858,426.54068,313.61804
1870,392.58255,206.48901
4711,650.6366,456.1084
1880,411.0638,427.0877
6863,738.3012,632.4271
6862,236.24185,634.55225
6861,506.2829,726.9794
6860,501.7829,312.15485
4616,422.5044,794.9845
4615,173.99686,626.1561
4614,175.96712,627.75867
4613,600.4635,793.24255
4612,393.81042,620.6516
4611,681.99097,792.96387
4610,436.31143,625.87744
4619,176.6703,622.74194
4618,570.1302,622.0103
4617,422.95938,788.3652
4603,273.20654,615.6349
4602,411.03116,793.93933
4605,348.50967,625.2503
4604,462.61932,618.2826
4601,387.92795,619.88513
4600,350.81085,794.3922
4607,488.56796,794.4968
4606,604.3714,610.09546
4609,700.79224,792.65027
4608,710.79156,785.9961
4640,316.98117,465.02704
4641,327.58356,455.65552
4634,326.0966,624.37933
4633,317.79758,470.3922
4632,611.6864,478.3703
4631,613.30176,475.61804
4638,305.97382,617.3768
4637,310.783,624.5884
4636,432.556,251.81415
4635,723.2053,451.89288
4639,727.42017,451.99738
4630,560.12866,462.4839
4621,156.94594,608.5974
4620,382.11295,619.1187
4623,486.12967,615.391
4622,183.30388,622.7071
4625,461.21072,786.86707
4624,645.45514,791.64
4627,593.27045,609.3639
4626,513.76776,792.1626
4629,321.91223,794.3922
4628,351.4879,615.1123
4663,247.51477,253.13806
4662,484.7842,881.3845
4661,452.17365,251.57031
4660,606.579,243.73163
4659,460.3617,653.71356
4657,440.19534,652.56384
4658,348.97995,653.64386
4655,431.39777,657.5806
4656,722.3976,621.03485
4653,471.61282,654.3058
4654,473.90747,617.098
4650,697.5288,657.40643
4652,506.25244,656.2568
4651,703.7814,657.8594
4646,589.7654,650.8916
4647,477.5824,880.96643
4648,516.6458,659.2529
4649,518.4441,644.4464
4642,581.47284,608.5974
4643,709.2633,459.2787
4644,664.3392,621.9058
4645,658.59814,613.44
4681,570.9466,607.86584
4680,411.09647,252.26709
4685,416.75906,622.81165
4684,292.19724,885.6348
4683,296.67767,876.85547
4682,702.81476,447.92126
4677,394.3961,462.20514
4678,560.3878,621.38324
4675,644.34485,461.26453
4676,690.30524,619.39746
4679,412.13058,253.03351
4670,215.44199,245.61292
4672,334.91815,252.0581
4671,560.51404,456.5265
4674,683.4343,619.22327
4673,560.39215,458.54706
4664,198.21255,253.5213
4665,457.87112,452.13678
4666,400.62253,880.68774
4667,278.3314,252.68512
4668,569.85156,458.19867
4669,659.54083,881.4194
4698,420.72354,654.271
4697,639.9471,617.72516
4699,419.91583,659.32263
4689,384.70804,647.1987
4688,376.92496,659.6361
4687,372.5926,656.2568
4686,721.81854,615.5652
4695,413.30838,617.2026
4696,338.88263,660.0542
4693,357.20276,655.69934
4694,694.5854,657.12775
4691,343.46973,659.9148
4692,343.94434,659.671
4690,342.4465,657.89417
595,562.6737,423.22064
594,283.45407,583.79224
597,451.9995,232.23486
596,561.8856,419.5974
599,668.308,415.59094
598,667.04095,422.45416
590,386.26685,423.36005
591,387.11807,425.13678
592,696.3771,580.44775
593,636.9362,422.38452
6770,394.32422,309.26324
6771,462.36026,730.14966
6774,653.2295,368.14062
6775,653.1446,367.68774
6772,548.416,730.8813
6773,641.5712,368.00128
1728,625.03625,511.01416
1729,613.61743,511.32776
2858,345.75784,253.66064
1726,501.8112,517.31995
2857,151.42703,599.7484
1727,494.05423,516.7626
1724,489.0731,826.0258
2859,704.4977,495.71997
1725,406.47235,837.5226
6768,385.77264,309.68127
2854,342.7513,260.38452
1722,399.03326,837.2439
6767,378.03308,728.68646
2853,339.02194,258.78192
1723,395.04703,816.41034
6766,376.21524,732.1703
2856,709.1697,490.07617
1720,381.29,587.4503
6765,374.14484,728.96515
2855,390.32056,378.76648
1721,584.21814,825.32904
2850,633.06537,491.01678
2852,165.85239,602.8142
6769,434.80927,309.1936
2851,162.66295,605.0439
6780,550.2491,306.96387
6781,506.3221,729.90576
6782,381.84082,728.6516
6783,345.98862,730.56775
6784,428.7287,804.8787
6785,422.9659,803.6942
6786,431.99213,798.2942
1717,380.43658,590.8645
409,408.55362,718.40906
1718,384.64056,588.2168
408,456.2971,718.02576
1719,309.9949,837.2787
2849,651.43774,379.7768
1713,513.2931,589.95874
405,467.1063,710.6748
2848,387.76685,601.56
1714,455.00174,590.62067
404,465.54095,718.16516
2847,396.23352,602.9884
1715,453.61053,586.37036
407,365.98077,710.01294
2846,640.97906,494.15222
1716,377.5193,586.9626
406,360.22455,718.79224
6777,450.07712,725.62067
2845,433.9406,377.02454
401,346.83768,719.0709
6776,511.65158,726.7703
2844,157.89732,602.8839
1710,719.43024,588.0774
400,464.18466,231.67737
6779,660.53143,368.38452
2843,154.73837,605.00903
1711,723.8628,587.48517
403,451.6381,709.52515
6778,364.07147,370.71875
2842,651.93854,382.2503
1712,495.71317,588.8439
402,451.39865,718.09546
2841,378.2247,600.4452
2840,377.80234,603.4065
6752,370.28485,369.36
6753,412.6509,369.04645
6750,553.2404,307.3819
6751,317.00073,309.0542
2836,442.9363,259.4787
1704,505.2553,506.51996
418,291.0521,580.65674
2835,198.87439,490.4942
1705,716.4172,512.7213
417,528.2888,571.6684
2838,424.2439,254.49677
1702,716.4215,517.49414
416,527.78815,578.7058
2837,445.5641,253.83484
1703,519.5871,502.89673
415,515.4593,577.93933
1708,508.75388,589.71484
2839,444.08798,486.27875
1709,504.2996,589.43616
1706,641.40796,818.5703
1707,624.0871,834.7007
419,285.39603,571.1458
410,423.07913,718.58325
6749,551.7165,307.1729
6748,419.07327,802.75354
2830,212.64662,373.95868
6747,677.90454,367.02576
6746,604.6544,306.82452
2832,345.25714,376.25812
1700,727.8098,517.45935
414,368.1731,567.871
6745,409.21545,801.39484
2831,437.41522,252.85931
1701,727.98834,497.21808
413,372.30084,567.97546
6744,412.5856,806.30707
2834,347.09024,383.22583
412,340.01688,719.3148
6743,362.70862,656.5703
2833,429.53638,257.42328
411,424.70325,715.5871
6761,358.115,730.42834
6762,352.964,728.1987
6763,308.2837,807.24774
6764,304.58704,805.22705
6760,353.4386,731.75226
2827,691.10205,495.71997
427,584.1703,569.4735
2826,229.38838,383.33032
426,150.93501,576.2323
2825,399.00058,255.85553
429,622.8766,703.74194
2824,438.88913,485.96515
428,622.14075,717.43353
2829,393.5927,257.91095
2828,689.80884,491.33032
6759,476.8814,803.4503
6758,679.07587,793.27747
421,148.83847,545.95746
420,342.9385,719.4542
6755,397.6051,802.37036
2823,513.9136,379.2542
423,400.825,718.96643
6754,399.42294,806.5161
2822,320.4449,258.15485
422,166.12888,581.7019
6757,402.51224,805.36646
2821,524.0719,375.66577
425,150.861,581.98065
6756,658.68744,306.1974
2820,303.1545,259.51355
424,169.50989,579.85547
2897,576.3588,480.11224
435,537.14526,566.4077
2898,341.65402,251.98834
436,386.49326,568.91614
2899,589.2668,492.54968
433,314.15967,719.489
434,536.23303,579.19354
2893,313.24094,600.9678
431,350.28183,719.5587
2894,511.22055,243.0
432,314.15967,719.489
2895,689.4932,256.3781
2896,688.81824,254.60126
430,413.3171,719.00134
439,679.31964,577.13806
437,151.9909,582.5729
438,681.89294,578.2529
2892,314.9238,604.1033
2891,369.04608,600.3755
2890,487.49683,602.5703
2888,368.59543,603.8594
444,438.41016,715.02966
2889,495.16455,603.0232
445,149.78987,582.6426
2886,363.9822,604.13806
446,470.05627,719.03613
2887,364.45898,600.5149
447,471.63248,711.47614
2884,287.89096,259.44385
440,695.1079,575.8839
2885,677.6803,490.45935
441,642.3702,578.5316
2882,271.2428,490.7032
442,642.70544,573.271
2883,257.99527,495.71997
443,438.89346,719.2103
448,392.9701,719.8374
449,342.82532,720.151
6797,675.2681,309.0194
6796,691.80304,308.91486
6795,428.24533,370.44
6794,394.6878,310.3432
6793,573.5243,309.26324
450,420.76056,719.6981
6792,394.1457,310.4826
6791,332.48416,802.82324
2881,387.83215,255.61157
6790,360.8385,371.03223
2880,387.50778,258.85162
2871,521.0239,243.76648
453,300.9404,298.0103
2872,713.6065,485.37292
454,301.89178,233.03613
2873,526.9761,244.18451
451,391.18488,720.0116
2874,382.888,494.64
452,422.47388,719.8723
6789,643.4239,308.8452
2875,465.70206,247.9123
457,470.31747,284.84125
2876,393.72772,487.56775
458,333.7055,720.7084
6787,331.87024,805.64514
2877,376.237,257.5277
455,312.27866,232.40906
6788,328.66992,804.8787
2878,675.37915,492.41034
456,469.04388,299.99615
2879,574.18396,492.75873
459,674.60626,289.2658
2870,713.45416,492.23615
461,411.94772,297.97546
460,424.10455,719.9419
2862,439.9167,598.45935
462,248.97124,582.67737
2863,458.88565,602.4658
463,258.4089,577.1729
2860,441.5408,602.3613
464,324.75333,299.61285
2861,430.71414,599.4697
465,633.83167,718.3045
6798,667.76807,307.97424
2866,678.80365,491.26062
466,634.6982,704.4387
6799,586.19275,803.9729
2867,393.5688,495.1626
467,314.37518,299.43866
2864,654.0459,598.98193
468,321.9754,301.28516
2865,676.7594,493.76904
469,333.7273,581.45807
2868,610.41064,256.62195
2869,455.9335,255.08905
1799,329.83466,588.5652
1797,151.30511,589.88904
1798,287.18997,589.26196
1795,334.48926,825.0155
1796,156.25362,588.6
1793,475.1876,587.7987
1794,462.99158,586.75354
1782,439.01758,212.89935
1783,436.00882,211.4013
1784,443.363,205.02582
1785,329.97617,432.73163
1786,469.24854,206.31482
1787,478.59476,209.83356
1788,536.06976,427.50586
1789,327.32666,196.03741
1790,620.2053,837.5226
1792,431.1169,829.12646
1791,179.3895,590.2374
1779,416.3476,212.16772
1773,404.54782,210.66968
1774,583.0686,423.63867
1771,165.0055,590.5858
1772,409.02826,212.72516
1777,383.14706,206.27997
1778,492.7676,430.85034
1775,410.46075,210.0426
1776,576.52216,424.40515
1781,421.58783,589.88904
1780,414.06165,210.49554
6721,451.42258,954.929
2811,702.02014,486.48773
1765,653.36884,427.01807
6722,448.69034,955.93933
2812,652.53503,375.03876
1764,467.28265,210.0774
6723,685.6419,543.20514
1767,640.6024,203.56262
6724,391.9512,549.0929
2810,697.34595,495.61554
1766,317.27725,432.1045
6725,462.72382,959.0052
1761,596.7429,428.13287
6726,187.51001,636.7123
1760,304.93973,431.51227
6727,360.14838,653.1561
1763,557.41174,210.56519
6728,396.29446,652.38965
1762,596.7429,428.13287
6729,709.1697,649.3587
2819,324.08716,260.38452
2817,194.14575,602.2568
2818,418.6727,257.77167
2815,465.1665,600.2013
1769,162.62813,592.18835
2816,192.40845,603.9291
1768,583.07733,586.0916
2813,695.77844,494.25677
2814,474.8567,601.69934
1770,159.221,589.47095
6731,314.78232,654.06195
6730,222.74391,634.97034
6734,634.1016,652.2503
1756,552.36523,208.23096
6735,463.0765,653.88776
1755,475.81027,587.0322
6732,368.0033,653.1213
2800,323.36655,600.5497
1754,422.65463,427.88904
6733,370.14337,654.2361
2801,170.10423,385.69934
1753,326.7149,211.3316
6738,650.6823,653.2955
1752,325.32373,213.90967
6739,711.30536,652.80774
1751,488.49612,588.4258
6736,392.2146,654.51483
1750,732.2054,586.33545
6737,531.4478,653.88776
2806,670.50684,598.45935
2807,672.6448,600.2013
2808,469.55334,250.49036
2809,427.69672,376.5716
2802,207.35196,555.50323
2803,237.96391,603.6503
1759,321.1786,212.76001
2804,459.71942,258.67743
1758,275.84515,587.0322
2805,616.9005,490.1458
1757,268.05774,590.2723
6742,253.29495,652.52905
6741,729.6974,636.5729
6740,741.05304,648.9407
6703,291.6116,805.05286
6704,333.7273,806.4116
6705,466.94083,952.31616
1741,282.53754,838.28906
6706,584.59045,807.1781
1740,442.75998,824.91095
1743,611.07245,826.33936
6700,593.86914,951.16644
1742,614.2336,836.3381
6701,435.85205,952.42065
1745,620.3229,841.0761
6702,415.75107,811.04517
1744,621.9535,838.60254
1747,436.1373,588.18195
1746,428.7265,589.08777
1749,728.9006,586.7884
1748,296.98685,590.13293
6707,306.8207,630.5458
6708,693.745,630.1974
6709,449.10834,637.6529
6716,392.43668,546.58453
1730,389.70227,589.29675
6717,395.69797,545.88776
6714,462.8392,956.1484
6715,614.38165,954.5458
6712,349.4175,635.0748
1734,153.87843,590.2026
6713,511.97815,956.56647
1733,153.42995,593.2335
6710,472.73404,634.44775
1732,315.6118,517.66833
6711,340.4218,637.2
1731,397.85764,591.1084
1738,277.872,827.4194
1737,493.96713,501.43353
1736,407.18643,591.0387
1735,633.762,510.66577
6718,439.96677,956.2877
6719,438.00525,954.40643
1739,400.96216,837.8013
6720,734.5174,543.7277
4520,549.043,898.45544
35,404.0558,581.7019
36,414.86066,303.23608
33,382.2523,583.75745
34,390.42288,296.4077
39,428.57626,226.73035
37,417.6016,298.32385
38,427.27875,229.20386
4519,311.47098,767.2181
4518,314.10306,759.7974
43,356.98724,572.6787
42,356.9023,583.8967
41,468.44736,142.24646
40,466.8276,142.66449
4513,454.157,902.9497
4512,413.0972,903.4026
4511,267.19128,759.44904
4510,657.2854,901.1032
4517,686.0403,760.6684
4516,666.9734,901.1032
4515,623.86066,897.3058
4514,629.6539,901.59094
22,352.85513,872.3264
23,342.04376,870.51483
24,363.36176,143.32648
25,363.1963,132.90967
26,297.34824,143.84906
27,294.50058,143.84906
28,390.7734,582.12
29,398.7524,583.61804
4508,541.1968,899.2568
4507,483.10132,901.1032
4509,542.69244,901.2774
30,381.3771,303.41028
32,383.30817,580.2387
31,372.438,291.49548
4500,547.43854,661.37805
4502,662.7543,897.9678
4501,665.38196,899.88385
4504,442.70337,901.6955
4503,337.4893,902.1484
4506,529.24896,900.5458
4505,429.83026,900.2671
19,649.1322,581.91095
17,425.8179,870.34064
18,478.27908,870.1316
15,428.61548,875.1484
16,144.92409,580.3432
13,149.816,583.96643
14,437.54367,868.38965
11,469.55768,874.24255
12,146.5373,585.9523
21,350.19257,876.0542
20,645.7708,578.7058
10,552.5503,580.20386
79,357.2659,584.5935
78,357.8581,584.6284
77,393.09418,228.33289
4560,353.8936,621.2439
4564,360.36172,796.4129
4563,337.59378,794.8103
4562,616.0232,610.96643
4561,347.59094,796.16907
4556,396.9955,621.0697
4557,350.05542,625.91223
4554,393.08328,626.1561
4555,482.45474,793.48645
4558,381.98453,794.2877
4559,382.77478,795.4026
82,157.01343,586.16125
83,595.0513,583.06067
80,162.78053,583.61804
81,159.3821,586.40515
86,336.84705,303.0619
87,336.00452,302.81805
84,595.91345,570.24
85,356.517,584.489
67,435.48196,303.41028
66,660.1156,220.45935
69,325.4043,229.6568
68,429.96744,301.80774
4551,306.41797,796.62195
4550,471.10123,795.5071
4553,485.8967,795.3329
4552,387.74725,796.09937
4543,193.24663,627.8981
4544,196.02242,624.7277
4545,177.78062,613.92773
4546,347.91968,795.6465
4547,477.24277,619.2929
4548,470.37192,623.1251
4549,371.79578,623.3342
70,501.5303,142.4555
71,505.43384,138.65808
72,318.97974,227.18323
73,465.271,139.73804
74,388.1783,229.6568
75,386.8982,227.60132
76,649.74396,224.53546
59,517.6516,302.7135
58,309.6422,143.25677
57,311.55368,227.04388
56,317.66257,230.03998
55,413.68503,301.11096
4542,688.95325,747.04645
4541,401.1559,762.6194
4540,394.53757,901.24255
1699,715.4963,498.2284
4538,672.58374,758.2993
1698,371.52582,830.3806
4539,682.81824,757.32385
4536,606.383,899.3264
4537,550.67145,900.3716
1695,594.359,830.8684
4534,336.1591,765.7897
1694,272.99536,828.36
4535,352.28693,900.7897
1697,373.43076,838.951
4532,424.17636,763.0374
1696,497.98386,836.7213
4533,718.48755,746.52386
64,435.6213,301.4245
65,660.5902,227.49677
62,355.13235,143.60516
63,344.04663,139.94708
60,518.6575,288.67352
61,319.3433,230.10968
49,420.50583,583.37415
48,443.70044,129.49548
45,451.1526,298.7071
44,450.76727,302.8877
47,455.11926,142.73425
46,420.02905,227.56647
4531,413.2039,763.31616
4530,597.43085,898.31616
4525,436.0894,765.1626
4526,348.7731,760.38965
4527,344.2709,756.0
4528,418.60956,898.31616
4521,386.50632,760.5987
4522,326.78674,763.00256
4523,318.9623,763.80383
4524,262.36902,760.11096
51,440.49362,303.16644
52,440.6177,298.4284
53,463.32904,139.77289
54,425.78745,577.5213
4529,540.1801,897.51483
50,418.74454,577.3471
487,514.3054,719.3845
4599,381.46417,624.6581
486,428.9507,720.1161
4598,335.9588,794.671
485,340.43268,720.9523
484,244.17296,576.12775
489,446.99005,293.79486
488,515.9622,693.04645
482,544.937,566.9303
483,539.09155,230.91095
480,465.10123,289.64905
481,568.6215,211.81934
474,243.92912,232.4787
473,553.39935,567.5226
4589,228.94208,626.4348
476,696.4337,288.18585
4588,328.7091,621.2439
475,245.30504,232.93164
4587,332.91522,625.52905
478,567.61786,230.59741
477,704.22546,297.5923
479,647.6453,578.84515
4592,580.6086,622.67224
4593,592.34955,623.4735
4590,232.56256,623.0555
4591,224.75772,624.3445
4596,444.30786,621.0697
470,335.01828,572.1561
4597,336.60974,618.90967
471,319.51093,579.54193
4594,447.89355,624.5884
472,517.46436,580.2387
4595,451.93857,618.5265
2788,653.8935,381.76257
2787,595.0034,487.49805
2789,655.8398,381.27478
2784,719.1516,485.19873
4577,632.71484,791.1871
2783,719.1668,495.1626
4576,314.64734,618.7703
2786,552.9182,378.31354
4579,324.55087,621.55743
2785,598.1057,234.91742
4578,631.2649,794.5316
2790,432.09882,485.54712
4583,361.33704,622.14966
2791,672.7971,253.3819
4584,194.39612,628.978
2792,717.5144,494.32642
4585,289.67618,619.43225
2793,397.41348,259.8271
4586,301.1886,622.6026
4580,462.28406,795.95996
4581,457.81885,793.06836
