startIntersectionID,endIntersectionID,cost,time
454,509,26.148998,0.0
454,455,29.705849,0.0
454,450,29.08295,0.0
454,460,29.7411,0.0
2872,2860,48.68315,0.0
2872,2861,39.5268,0.0
2872,2961,49.1535,0.0
451,431,23.9079,0.0
451,422,19.1987,0.0
2873,2812,32.33905,0.0
2873,2813,35.4193,0.0
2874,2950,21.921001,0.0
2874,2839,43.25705,0.0
2874,2922,14.165501,0.0
2874,2840,36.98225,0.0
452,531,64.6881,0.0
452,457,48.0503,0.0
452,448,98.41935,0.0
2875,2800,23.23725,0.0
2875,2950,22.8228,0.0
2875,2799,22.12765,0.0
2875,2922,15.067301,0.0
6789,6898,18.30775,0.0
6789,6760,30.7677,0.0
457,452,27.208698,0.0
457,456,36.80095,0.0
457,460,28.349548,0.0
2876,2885,6.24093,0.0
2876,2832,18.150145,0.0
2876,2831,46.6245,0.0
2876,2880,10.014256,0.0
458,463,13.765635,0.0
2877,2989,48.240303,0.0
2877,2930,37.4119,0.0
2877,2997,61.064354,0.0
455,454,29.705849,0.0
455,388,55.49945,0.0
455,456,48.26985,0.0
6787,6788,24.6341,0.0
6787,6669,18.6321,0.0
2878,2829,17.313164,0.0
2878,2828,18.71195,0.0
2878,2981,15.52355,0.0
6788,6771,31.12485,0.0
6788,6774,24.0933,0.0
6788,6787,28.153,0.0
6788,6988,35.443,0.0
6788,6793,26.11915,0.0
456,457,46.246597,0.0
456,455,48.26985,0.0
456,519,62.3127,0.0
2879,2914,17.74428,0.0
2879,2899,37.1932,0.0
2879,2807,56.081303,0.0
2879,2890,28.837898,0.0
10829,10963,83.08415,0.0
10829,10796,32.0391,0.0
10829,10795,13.48565,0.0
459,419,66598.7,0.0
459,476,22676.105,0.0
459,549,101192.8,0.0
10846,10869,22.7239,0.0
10846,10847,19.202751,0.0
10846,10929,55.524452,0.0
10846,10814,14.86935,0.0
10846,10815,20.647049,0.0
10845,10896,46.5533,0.0
10845,10885,68.1743,0.0
10845,10775,29.289799,0.0
10845,10776,22.905048,0.0
10844,10896,51.2896,0.0
10844,10885,72.9106,0.0
10844,10847,29.453999,0.0
10844,10810,29.2059,0.0
10844,10816,21.8785,0.0
10843,10877,26.6553,0.0
10843,10862,33.38535,0.0
10843,10799,15.7388,0.0
10849,10937,40.038498,0.0
10849,10811,14.3524,0.0
10849,10879,22.58575,0.0
10848,10769,26.7605,0.0
10848,10937,46.71725,0.0
10848,10879,29.264502,0.0
10848,10770,21.141289,0.0
10847,10846,20.262249,0.0
10847,10844,38.7025,0.0
2870,2961,66.53505,0.0
2870,2864,42.17945,0.0
2870,2865,41.9034,0.0
10842,10823,48.80835,0.0
10842,10853,38.6317,0.0
10842,10824,66.78495,0.0
10842,10905,41.774147,0.0
10841,10798,52.28495,0.0
10841,10797,16.8079,0.0
10841,10853,28.9898,0.0
10841,10905,32.132248,0.0
461,445,24.29715,0.0
461,526,38.7248,0.0
10840,11024,77907.41,0.0
10840,10754,77171.1,0.0
460,454,29.7411,0.0
460,457,37.795197,0.0
460,519,53.861298,0.0
2862,2901,22.824501,0.0
2862,2751,33.6351,0.0
2862,2750,20.11525,0.0
462,391,43.910385,0.0
462,526,21.412998,0.0
2863,2901,34.5343,0.0
2863,2772,19.66195,0.0
463,458,29.203098,0.0
463,479,6.55444,0.0
463,438,13.550449,0.0
464,601,60.873352,0.0
464,408,42.2995,0.0
464,467,32.4357,0.0
464,396,146.77934,0.0
464,421,31.118,0.0
2860,2872,48.68315,0.0
2860,2801,27.7356,0.0
2860,2802,29.801,0.0
2861,2872,43.4365,0.0
2861,2741,28.700298,0.0
2861,2740,24.08955,0.0
465,601,53.5888,0.0
465,467,25.15115,0.0
465,477,25.1245,0.0
6798,6815,12.69357,0.0
6798,6907,12.83362,0.0
6798,6757,15.4804,0.0
6798,6756,41.0465,0.0
2866,2889,15.93155,0.0
2866,2884,21.51775,0.0
2866,2796,15.2481,0.0
466,483,40.7723,0.0
466,467,19.1479,0.0
466,499,21.629501,0.0
466,421,17.8302,0.0
6799,6899,40.40355,0.0
6799,6615,35.6577,0.0
6799,6617,17.498169,0.0
467,464,32.4357,0.0
467,465,25.15115,0.0
467,466,19.1479,0.0
2867,2742,46.993652,0.0
2864,2946,52.601448,0.0
2864,2718,28.97335,0.0
2864,2870,72.6148,0.0
468,469,27.755451,0.0
2865,2858,31.881802,0.0
2865,2946,52.12625,0.0
2865,2870,72.1396,0.0
469,468,27.755451,0.0
2868,2989,46.74795,0.0
2868,2810,49.8508,0.0
2869,2734,28.039848,0.0
2869,2735,41.807602,0.0
2869,2961,42.24615,0.0
1799,2007,18.980999,0.0
1799,1727,27.69155,0.0
1799,1837,26.02635,0.0
1797,1877,19.88275,0.0
1797,1786,23.441051,0.0
1797,1787,18.048,0.0
1797,1817,8.70891,0.0
1798,1779,15.98695,0.0
1798,1780,23.870401,0.0
1798,1877,20.27105,0.0
1798,1817,9.09721,0.0
1795,1761,24.580364,0.0
1795,1872,24.982,0.0
1795,1819,14.82275,0.0
1796,1763,50.94805,0.0
1796,1762,25.2992,0.0
1796,1872,23.2971,0.0
1796,1819,13.13785,0.0
1793,1401,86.32515,0.0
1793,1854,27.694515,0.0
1793,1794,46.5448,0.0
1794,1811,16.7016,0.0
1794,1773,25.388405,0.0
1794,1793,88.224945,0.0
1782,1683,11.275801,0.0
1782,1684,11.906,0.0
1782,1800,26.635876,0.0
1782,1785,29.192501,0.0
1782,1829,31.14545,0.0
1783,1733,12.39315,0.0
1783,1900,25.199501,0.0
1784,1900,22.3102,0.0
1784,1737,13.609949,0.0
1785,1805,8.762199,0.0
1785,1781,29.68495,0.0
1785,1763,15.37475,0.0
1785,1782,28.2092,0.0
1786,1797,23.441051,0.0
1786,1778,27.144901,0.0
1787,1675,17.66635,0.0
1787,1797,18.048,0.0
1788,1843,15.73705,0.0
1788,1754,46.7778,0.0
1788,1753,28.912205,0.0
1788,1822,30.500801,0.0
1788,1818,35.3212,0.0
1789,1451,77.74285,0.0
1789,1911,31.54815,0.0
1790,1431,78.22795,0.0
1790,1911,32.81685,0.0
1792,1767,13.860001,0.0
1792,1886,10.979734,0.0
1792,1951,20.256584,0.0
1791,1807,34.5402,0.0
1791,1866,29.7596,0.0
1779,1644,36.44975,0.0
1779,1798,34.9865,0.0
1773,1770,5.5829496,0.0
1773,1772,47.624306,0.0
1773,2029,29.510956,0.0
1773,1794,13.201155,0.0
1774,1775,13.9912,0.0
1771,1957,48.20735,0.0
1771,1739,38.5197,0.0
1772,1468,102.785095,0.0
1772,1773,23.682606,0.0
1772,1484,52.09615,0.0
1777,1678,43.59692,0.0
1777,1679,61.93645,0.0
1777,1821,23.41866,0.0
1777,1850,32.4496,0.0
1778,1713,15.43425,0.0
1778,1813,15.82415,0.0
1778,1711,24.808899,0.0
1778,1712,18.62805,0.0
1778,1786,27.144901,0.0
1775,1745,16.56545,0.0
1775,1746,19.344501,0.0
1775,1774,43.738617,0.0
1775,1815,69.2813,0.0
1775,1816,36.9805,0.0
1775,1871,77.929,0.0
1776,1821,13.69606,0.0
1776,1686,46.826397,0.0
1776,1682,10.187505,0.0
1776,1850,22.727,0.0
1781,1800,28.943375,0.0
1781,1646,10.340415,0.0
1781,1785,31.5,0.0
1781,1829,33.45295,0.0
1780,1747,31.83365,0.0
1780,1748,25.4097,0.0
1780,1798,14.502649,0.0
6721,6643,10.15414,0.0
6721,6664,14.437389,0.0
1765,1766,13.35555,0.0
1765,1648,42.7603,0.0
1765,1647,24.3424,0.0
2811,2939,23.45295,0.0
2811,2763,12.47415,0.0
2811,2762,28.73915,0.0
1764,1766,21.3917,0.0
1764,1758,20.617945,0.0
1764,1757,11.306545,0.0
6722,6723,54.886597,0.0
6722,6905,65.9852,0.0
6722,6525,40.0148,0.0
6722,6512,35.6019,0.0
2812,2873,10.4042,0.0
2812,2730,19.17625,0.0
2812,2731,35.168,0.0
2812,2816,12.88495,0.0
1767,1792,11.0707855,0.0
1767,1735,23.31935,0.0
1767,1827,40.2652,0.0
6723,6722,36.514297,0.0
6723,6733,32.2301,0.0
6723,6895,58.9036,0.0
6723,6708,48.75655,0.0
2810,2790,34.731174,0.0
2810,2868,49.557602,0.0
2810,2910,58.091652,0.0
1766,1765,35.544502,0.0
1766,1764,24.613146,0.0
1766,1752,42.23015,0.0
1766,1848,10.123025,0.0
6724,6760,24.4827,0.0
6724,6663,11.58241,0.0
6725,6704,6.51166,0.0
6725,6713,5.944055,0.0
6725,6702,35.95709,0.0
6725,6757,15.615049,0.0
1761,1754,12.8545,0.0
1761,1763,54.1293,0.0
1761,1762,28.48045,0.0
1761,1795,14.5324,0.0
1760,1750,21.72005,0.0
1760,1770,12.13875,0.0
6726,6714,5.89283,0.0
6726,6757,11.38175,0.0
1763,1761,15.4369,0.0
1763,1751,38.67435,0.0
1763,1785,53.91145,0.0
1763,1796,15.5964,0.0
1763,1845,22.574299,0.0
6727,6716,8.698315,0.0
6727,6715,8.87657,0.0
6727,6757,12.639549,0.0
6728,6685,10.99465,0.0
1762,1761,30.62565,0.0
1762,1643,30.3984,0.0
1762,1796,30.78515,0.0
1762,1642,9.774255,0.0
1762,1845,37.76305,0.0
2819,2951,34.1801,0.0
2819,2824,28.50255,0.0
2819,2660,72.294,0.0
2819,2818,18.88625,0.0
2819,2659,63.767853,0.0
6729,6760,17.42125,0.0
6729,6778,18.2003,0.0
2817,2754,33.0871,0.0
2817,2743,31.105202,0.0
2818,2819,48.79044,0.0
1769,1673,19.830225,0.0
2815,2936,42.46785,0.0
2815,2806,33.33895,0.0
2815,2805,36.532303,0.0
2815,2833,34.264297,0.0
2816,2812,40.5087,0.0
2816,2813,43.58895,0.0
1768,1707,12.376274,0.0
1768,1720,32.102276,0.0
1768,1824,12.199435,0.0
2813,2800,26.46415,0.0
2813,2873,15.92935,0.0
2813,2799,25.35455,0.0
2813,2816,18.410099,0.0
2814,2936,51.530647,0.0
2814,2639,46.5715,0.0
2814,2833,43.3271,0.0
1770,1760,17.134045,0.0
1770,1896,25.264145,0.0
1770,1773,7.927505,0.0
6731,6619,23.52005,0.0
6731,6781,48.53135,0.0
6731,6620,35.387,0.0
6731,6857,57.4682,0.0
6730,6781,43.395752,0.0
6730,6661,24.464,0.0
6730,6660,30.216202,0.0
6730,6857,52.3326,0.0
1756,1663,11.948299,0.0
1756,1664,11.7812,0.0
6734,6776,21.585701,0.0
6734,6756,30.49785,0.0
1755,1683,11.27165,0.0
1755,1684,11.90185,0.0
6735,6689,6.55453,0.0
6735,6776,17.031101,0.0
6735,6690,6.8343697,0.0
6735,6756,25.94325,0.0
6732,6627,23.763699,0.0
6732,6733,48.37095,0.0
6732,6917,33.09245,0.0
1754,1761,45.0741,0.0
1754,1788,13.34035,0.0
2800,2875,22.3945,0.0
2800,2716,14.797199,0.0
2800,2813,24.2689,0.0
6733,6732,25.0806,0.0
6733,6723,67.7444,0.0
6733,6905,78.843,0.0
6733,6743,35.0282,0.0
1753,1678,9.121925,0.0
1753,1679,27.461456,0.0
1753,1788,17.35935,0.0
2801,2826,12.0792,0.0
2801,2860,27.7356,0.0
2801,2788,15.2914505,0.0
2801,2789,13.5357,0.0
1752,1601,40.01091,0.0
1752,1766,30.556,0.0
6738,6830,32.74885,0.0
6738,6633,32.08865,0.0
6738,6632,21.27025,0.0
1751,1805,24.8417,0.0
1751,1763,31.45425,0.0
1751,1635,24.012852,0.0
1751,1634,19.9648,0.0
6739,6974,54.22015,0.0
6739,6705,30.41035,0.0
6739,6740,43.55225,0.0
6739,6791,26.45705,0.0
1750,1742,17.671951,0.0
1750,1760,11.096186,0.0
1750,1749,66.838234,0.0
6736,6626,21.46905,0.0
6736,6625,28.7225,0.0
6736,6838,30.056599,0.0
6736,6650,20.3852,0.0
6736,6744,25.6211,0.0
6737,6830,46.00115,0.0
6737,6652,22.861198,0.0
6737,6653,30.22615,0.0
2806,2793,40.7943,0.0
2806,2923,45.475502,0.0
2806,2815,33.7535,0.0
2806,2794,39.2157,0.0
2807,2871,65.85105,0.0
2807,2658,168.11911,0.0
2807,2908,175.7756,0.0
2807,2879,56.081303,0.0
2807,2844,95.0241,0.0
2808,2886,26.34965,0.0
2808,2745,17.431099,0.0
2808,2744,14.8244,0.0
2809,2886,32.6294,0.0
2809,2761,19.825844,0.0
2802,2826,14.1446,0.0
2802,2860,29.801,0.0
2802,2753,24.6119,0.0
2802,2752,15.499651,0.0
1759,1957,29.3187,0.0
1759,1666,48.92545,0.0
1759,1667,47.3747,0.0
2803,2710,25.6041,0.0
2803,2911,37.90395,0.0
2804,2777,23.357601,0.0
2804,2776,29.8932,0.0
2804,2911,42.69405,0.0
1758,1764,22.9077,0.0
1758,1650,22.432499,0.0
1758,1639,44.661797,0.0
1758,1820,15.7355,0.0
1757,1764,39.6463,0.0
1757,1707,16.6104,0.0
1757,1820,32.4741,0.0
1757,1720,36.3364,0.0
2805,2923,57.14845,0.0
2805,2815,45.42645,0.0
6742,6813,37.1474,0.0
6742,6651,16.303951,0.0
6742,6743,41.91475,0.0
6741,6717,54.1804,0.0
6741,6916,28.288599,0.0
6741,6745,20.3695,0.0
6741,6718,16.6678,0.0
6740,6462,36.00405,0.0
6740,6739,78.28105,0.0
6703,6704,8.005545,0.0
6703,6713,7.4379396,0.0
6703,6702,37.450974,0.0
6704,6673,7.69366,0.0
6704,6703,20.20045,0.0
6704,6725,16.4309,0.0
1741,1740,18.2202,0.0
6705,6686,63957.938,0.0
6705,6706,47.182953,0.0
6705,6739,23.1413,0.0
6706,6974,152.9636,0.0
6706,6705,129.1538,0.0
6706,6132,80.80815,0.0
6706,6133,56.711952,0.0
1740,1741,33.628143,0.0
1740,1708,161.32594,0.0
1740,1804,10.182495,0.0
1740,1709,31.9734,0.0
1743,1858,20.1898,0.0
1743,1728,13.969851,0.0
1743,1729,12.1906395,0.0
1743,1801,18.6333,0.0
1742,1750,9.188015,0.0
1742,1954,35.54493,0.0
1742,1737,15.281151,0.0
6700,6336,27.512094,0.0
6700,6773,121.4003,0.0
1745,1663,13.780149,0.0
1745,1664,13.61305,0.0
1745,1775,78.14751,0.0
6701,6763,20.1745,0.0
6701,6695,23.920952,0.0
6702,6703,25.08805,0.0
6702,6725,21.3185,0.0
6702,6670,34.603004,0.0
1744,1858,17.77934,0.0
1744,1802,17.62909,0.0
1744,1725,16.42339,0.0
1744,1801,16.22284,0.0
1747,1780,15.00565,0.0
1747,1672,34.4731,0.0
1746,1596,22.90395,0.0
1746,1595,26.443851,0.0
1746,1775,92.41635,0.0
1749,1290,72.55255,0.0
1749,1750,44.015602,0.0
1748,1717,28.5253,0.0
1748,1718,17.1231,0.0
1748,1780,30.89135,0.0
6707,6501,36.748802,0.0
6707,6895,55.859398,0.0
6707,6708,45.71235,0.0
6707,6513,38.2443,0.0
6708,6723,36.5326,0.0
6708,6885,43.3511,0.0
6708,6707,39.4687,0.0
6708,6678,43.59665,0.0
6709,6710,24.314949,0.0
6709,6613,16.38115,0.0
1730,1726,29.395248,0.0
1730,1722,26.31765,0.0
1730,1723,64.92835,0.0
6716,6673,7.7935047,0.0
6716,6727,13.70735,0.0
6716,6749,53.847603,0.0
6717,6666,53.265854,0.0
6717,6741,23.9622,0.0
6714,6673,7.23834,0.0
6714,6715,11.45186,0.0
6714,6713,13.5096,0.0
6714,6726,11.0487,0.0
6715,6714,6.1996202,0.0
6715,6727,9.96546,0.0
6715,6749,50.10571,0.0
6712,6682,60.7966,0.0
6712,6802,30.51455,0.0
6712,6792,83.94165,0.0
1734,1720,10.00343,0.0
6713,6703,18.76825,0.0
6713,6714,5.353915,0.0
6713,6725,14.998699,0.0
1733,1737,11.41625,0.0
1733,1783,21.335701,0.0
1733,1721,16.331749,0.0
1732,1686,53.3168,0.0
1732,1682,16.677904,0.0
1732,1862,51.229,0.0
1732,1849,27.70465,0.0
6710,6762,22.96595,0.0
6710,6767,35.1582,0.0
6710,6618,18.7076,0.0
6710,6709,26.08375,0.0
6711,6609,27.4888,0.0
6711,6802,24.5278,0.0
6711,6600,25.6013,0.0
1731,1717,22.781303,0.0
1731,1718,11.379105,0.0
1731,1862,41.57145,0.0
1731,1849,18.0471,0.0
1738,1739,23.65035,0.0
1737,1742,10.08123,0.0
1737,1733,15.725349,0.0
1737,1736,59.94295,0.0
1737,1784,13.609949,0.0
1736,1737,31.1338,0.0
1735,1767,27.8723,0.0
1735,1638,27.8674,0.0
1735,1923,36.88095,0.0
6718,6602,22.47855,0.0
6718,6601,51.16825,0.0
6718,6741,18.126,0.0
1739,1738,18.0015,0.0
1739,1633,70.410446,0.0
1739,1771,32.87085,0.0
1739,1853,18.8458,0.0
6719,6671,30.38595,0.0
6719,6672,28.25165,0.0
6719,6790,19.02165,0.0
6720,6515,32.08555,0.0
6720,6790,42.29055,0.0
4520,4557,17.2082,0.0
4520,4521,29.9729,0.0
4520,4708,31.66955,0.0
35,2,101099.95,0.0
35,42,69579.96,0.0
36,24,58269.85,0.0
36,25,37869.6,0.0
36,37,14028.074,0.0
36,38,14013.064,0.0
33,30,11.206949,0.0
33,31,12.21595,0.0
33,52,61.33795,0.0
33,26,15.826924,0.0
34,392,5977.065,0.0
34,28,17353.5,0.0
34,37,5837.324,0.0
39,46,62.4329,0.0
39,40,34.18445,0.0
39,9,50.6451,0.0
37,36,14028.074,0.0
37,54,76.7029,0.0
37,34,5837.324,0.0
38,45,17.02076,0.0
38,64,25.02751,0.0
38,36,14013.064,0.0
4519,4570,14.132375,0.0
4519,4517,15.94215,0.0
4519,4516,12.3451,0.0
4518,4449,18.2878,0.0
4518,4570,25.667751,0.0
43,7,139.94315,0.0
43,6,13294.265,0.0
43,120,82.6437,0.0
42,35,69589.8,0.0
42,65,67243.3,0.0
42,120,59.5107,0.0
41,19,72156.35,0.0
41,17,58678.35,0.0
41,16,34982.6,0.0
41,60,41190.35,0.0
40,30,10.1112,0.0
40,47,7.7246847,0.0
40,31,11.1202,0.0
40,39,31.748686,0.0
40,74,117.39398,0.0
4513,4497,30.1885,0.0
4513,4681,64.89535,0.0
4513,4514,65.87345,0.0
4512,4532,29.001549,0.0
4511,4558,11.9321,0.0
4511,4472,10.505156,0.0
4511,4473,17.521656,0.0
4511,4617,29.69565,0.0
4510,4425,17.65535,0.0
4510,4551,17.262901,0.0
4510,4429,20.7827,0.0
4517,4574,24.042648,0.0
4517,4519,9.965275,0.0
4516,4574,28.1349,0.0
4516,4519,14.057525,0.0
4516,4470,20.1068,0.0
4515,4575,57.681747,0.0
4515,4545,14.25765,0.0
4514,4585,34.75525,0.0
4514,4651,19.71075,0.0
4514,4513,22.4723,0.0
4514,4489,33.7488,0.0
4514,4488,28.61425,0.0
22,18,14.2976,0.0
22,24,44267.555,0.0
22,50,50611.754,0.0
23,31,11.5490055,0.0
23,13,27.009405,0.0
24,22,44267.555,0.0
24,36,58269.85,0.0
24,27,60867.4,0.0
25,36,37869.6,0.0
25,27,40467.15,0.0
25,12,73894.05,0.0
26,31,6.79698,0.0
26,33,13.6105,0.0
27,24,60867.4,0.0
27,25,40467.15,0.0
27,28,28141.8,0.0
28,51,93300.2,0.0
28,34,17353.5,0.0
28,27,28141.8,0.0
28,29,20484.2,0.0
29,28,20484.2,0.0
4508,4195,103.7967,0.0
4508,4707,108.2544,0.0
4507,4468,27.18525,0.0
4507,4469,17.468899,0.0
4507,4602,28.82285,0.0
4507,4595,26.1719,0.0
4509,4535,20.35134,0.0
4509,4381,46.4616,0.0
4509,4382,38.29615,0.0
4509,4619,39.525497,0.0
30,40,13.847235,0.0
30,33,23.775,0.0
30,13,28.515951,0.0
32,67,30.387249,0.0
32,3,22109.367,0.0
32,48,34.461403,0.0
32,4,67.2988,0.0
31,40,5.24179,0.0
31,23,10.509356,0.0
31,33,15.169555,0.0
31,26,14.419451,0.0
4500,4459,28.2058,0.0
4500,4580,21.8352,0.0
4500,4457,23.6011,0.0
4500,4458,15.8291,0.0
4502,4556,31.86855,0.0
4502,4594,29.80615,0.0
4502,4735,32.6186,0.0
4502,4476,15.604349,0.0
4501,4527,11.154145,0.0
4501,4426,41.16005,0.0
4504,4497,55.1127,0.0
4504,4496,31.16375,0.0
4504,4532,18.4198,0.0
4503,4556,33.53005,0.0
4503,4594,31.46765,0.0
4503,4412,18.109,0.0
4503,4411,12.3911495,0.0
4506,4602,44.944298,0.0
4506,4595,42.29335,0.0
4506,4325,48.6855,0.0
4506,4324,38.49605,0.0
4505,4603,20.3275,0.0
4505,4539,19.61465,0.0
4505,4456,12.98595,0.0
4505,4427,14.85445,0.0
19,41,72156.35,0.0
19,18,56042.043,0.0
17,41,58678.35,0.0
17,18,42564.043,0.0
18,19,56042.043,0.0
18,17,42564.043,0.0
18,22,14.2976,0.0
18,16,18868.295,0.0
15,57,77163.85,0.0
15,16,62469.85,0.0
16,41,34982.6,0.0
16,18,18868.295,0.0
16,15,62469.85,0.0
13,30,41.9163,0.0
13,5,71472.016,0.0
13,23,38.720253,0.0
14,8,35.170097,0.0
14,11,28.819849,0.0
11,14,25.899399,0.0
12,20,94434.55,0.0
12,1,60248.0,0.0
12,25,73894.05,0.0
21,1,98554.5,0.0
20,12,94434.55,0.0
10,5,71457.59,0.0
10,46,39.39405,0.0
10,9,27.606249,0.0
79,91,31.433949,0.0
79,74,51.784,0.0
78,94,46.10025,0.0
78,76,15.06505,0.0
77,66,32.2416,0.0
77,58,26.525099,0.0
77,83,77.2482,0.0
77,86,53.99445,0.0
4560,4548,25.84145,0.0
4560,4688,29.9317,0.0
4560,4549,24.4959,0.0
4560,4577,13.2223,0.0
4564,4525,17.36405,0.0
4564,4543,32.099503,0.0
4564,4568,17.1816,0.0
4563,4567,20.941349,0.0
4563,4553,12.750685,0.0
4562,4440,26.6027,0.0
4562,4567,30.96555,0.0
4562,4428,23.841099,0.0
4561,4688,56.91765,0.0
4561,4395,28.15895,0.0
4561,4388,26.80515,0.0
4561,4577,40.208252,0.0
4556,4557,21.19455,0.0
4556,4502,21.93545,0.0
4556,4503,20.0551,0.0
4557,4556,27.0512,0.0
4557,4520,17.59935,0.0
4557,4646,25.53425,0.0
4554,4586,55.7123,0.0
4554,4607,70.749954,0.0
4554,4489,36.346,0.0
4554,4488,31.211449,0.0
4555,4586,13.869049,0.0
4555,4607,28.9067,0.0
4555,4486,17.27015,0.0
4558,4559,15.0595,0.0
4558,4511,10.451205,0.0
4559,4538,27.5697,0.0
4559,4537,25.36645,0.0
4559,4558,21.78655,0.0
4559,4667,29.17275,0.0
82,47,70.019196,0.0
82,101,28.03765,0.0
83,77,30.61385,0.0
83,104,34.7312,0.0
80,91,18.203999,0.0
80,75,33.6722,0.0
81,49,116.55995,0.0
81,101,32.142548,0.0
86,77,32.63265,0.0
86,103,44.77135,0.0
87,94,45.019352,0.0
87,93,15.500999,0.0
84,104,19.99655,0.0
84,74,47.3236,0.0
85,67,73.78765,0.0
85,71,52.622948,0.0
85,99,41.9293,0.0
67,68,32.31925,0.0
67,32,83.06475,0.0
67,85,26.710701,0.0
66,77,91.31495,0.0
66,53,16.841024,0.0
69,96,81592.2,0.0
69,56,80919.5,0.0
69,70,74988.65,0.0
68,67,87.93975,0.0
68,71,66.775055,0.0
4551,4510,17.262901,0.0
4551,4553,17.496552,0.0
4550,4680,41.666748,0.0
4550,4527,46.82575,0.0
4550,4610,58.6862,0.0
4550,4658,75.12655,0.0
4550,4618,19.54895,0.0
4553,4768,57.695652,0.0
4553,4551,17.496552,0.0
4553,4563,18.1489,0.0
4553,4552,18.73885,0.0
4552,4543,27.6543,0.0
4552,4553,25.616749,0.0
4543,4526,25.20195,0.0
4543,4753,61.34175,0.0
4543,4564,29.00925,0.0
4543,4552,40.22475,0.0
4544,4545,34.7159,0.0
4544,4491,22.514,0.0
4544,4437,21.63135,0.0
4545,4544,13.8705,0.0
4545,4571,10.61275,0.0
4545,4664,68.00665,0.0
4545,4515,52.84,0.0
4546,4498,7.404785,0.0
4546,4547,16.569555,0.0
4546,4565,15.759911,0.0
4547,4546,20.532024,0.0
4548,4534,18.87575,0.0
4548,4674,28.992401,0.0
4548,4533,53.44995,0.0
4548,4560,12.18105,0.0
4549,4674,52.532402,0.0
4549,4394,25.307652,0.0
4549,4560,35.72105,0.0
70,69,74988.65,0.0
70,65,88785.15,0.0
71,68,26.463299,0.0
71,85,20.854752,0.0
72,97,11516.135,0.0
72,137,11531.443,0.0
72,65,78725.6,0.0
73,97,67.57475,0.0
73,137,82.8835,0.0
73,120,103.0925,0.0
74,79,136.70175,0.0
74,40,43.9149,0.0
74,84,129.02286,0.0
75,52,48.6321,0.0
75,80,62.182297,0.0
75,76,60.92275,0.0
76,78,15.06505,0.0
76,92,19.9529,0.0
76,75,32.41265,0.0
59,57,33562.57,0.0
59,108,49049.32,0.0
58,77,72.4896,0.0
58,53,11.124525,0.0
57,59,33562.57,0.0
57,107,84760.75,0.0
57,15,77163.85,0.0
56,69,80919.5,0.0
56,55,27493.41,0.0
56,51,109254.0,0.0
56,63,27498.328,0.0
55,146,62.17982,0.0
55,56,27493.41,0.0
55,54,62.08832,0.0
4542,4468,29.030998,0.0
4542,4469,19.31465,0.0
4542,4660,36.95355,0.0
4542,4600,27.51495,0.0
4541,4455,128446.55,0.0
4541,4903,82642.05,0.0
4538,4662,41.418648,0.0
4538,4591,29.5879,0.0
4538,4491,42.52825,0.0
4538,4559,34.296753,0.0
1699,1570,21.910599,0.0
1699,1698,28.930801,0.0
1699,1729,16.62744,0.0
1699,1569,25.27915,0.0
4539,4505,20.9671,0.0
1698,1699,28.930801,0.0
1698,1651,31.8439,0.0
1698,1724,43.67975,0.0
1698,1701,22.4113,0.0
4536,4405,44.0821,0.0
4536,4404,81.95595,0.0
4537,4662,39.2154,0.0
4537,4559,32.0935,0.0
4537,4473,28.850899,0.0
1695,2120,44.502,0.0
1695,1433,128.48035,0.0
1695,1727,23.30595,0.0
1695,1429,140.8183,0.0
1695,1836,61.351902,0.0
4534,4650,33.7165,0.0
4534,4466,46.38485,0.0
4534,4548,18.38385,0.0
4535,4509,35.036198,0.0
1694,1602,55.9349,0.0
1694,2120,39.75775,0.0
1694,1727,18.5617,0.0
1694,1558,56.960747,0.0
1694,1836,56.60765,0.0
4532,4755,42.191902,0.0
4532,4512,16.846,0.0
4532,4504,23.74925,0.0
1697,1536,42.845947,0.0
1696,1665,31170.684,0.0
4533,4650,40.527702,0.0
4533,4479,50.01675,0.0
4533,4548,25.195051,0.0
4533,4480,45.673,0.0
64,117,75.497604,0.0
64,115,56.69395,0.0
64,38,25.02751,0.0
65,42,67233.46,0.0
65,70,88785.15,0.0
65,72,78725.6,0.0
62,128,86.085205,0.0
62,95,61.585197,0.0
62,146,78.6037,0.0
62,54,78.5122,0.0
63,128,74.57885,0.0
63,95,50.07885,0.0
63,56,27498.328,0.0
60,108,74110.0,0.0
60,41,41190.35,0.0
60,50,75673.5,0.0
61,45,35.22385,0.0
61,108,49063.72,0.0
49,44,33.2972,0.0
49,81,28.6203,0.0
48,32,95.0072,0.0
48,90,45.610252,0.0
45,61,35.22385,0.0
45,88,48.931847,0.0
45,38,17.02076,0.0
44,49,39.5428,0.0
47,40,20.884449,0.0
47,82,21.87205,0.0
47,53,18.411049,0.0
46,10,41.4477,0.0
46,90,58.7352,0.0
46,39,62.4329,0.0
4531,4347,84.56665,0.0
4531,4345,53.22695,0.0
4531,4346,75.8926,0.0
4531,4579,45.17165,0.0
4531,4608,30.73075,0.0
4530,4579,43.78445,0.0
4530,4486,23.0175,0.0
4530,4608,29.34355,0.0
4525,4478,14.63155,0.0
4525,4526,13.98875,0.0
4525,4522,18.347,0.0
4525,4564,17.796051,0.0
4526,4525,26.9434,0.0
4526,4543,41.67885,0.0
4526,4522,19.25815,0.0
4526,4523,14.4771,0.0
